Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto
ocds-dgv273-seacev3-1185428,ocds-dgv273-seacev3-1185428-2026-02-21T10:03:06.318878-05:00,compiled,2026-02-21T10:03:06.318865-05:00,ocds-dgv273-seacev3-1185428,2026-02-21T10:03:06.318884-05:00,tender,PE-CONSUCODE-1580,MUNICIPALIDAD DISTRITAL DE PUERTO BERMUDEZ,Fondos Públicos,1185428,COMPRE-COMPRE-2-2026-OC/MDPB.-1,SERVCICIO DE ALQUILER DE CAMIONETA 4X4 PICK UP DOBLE CABINA  O CAMIONET CERRADA (MAQUINA SECA) PARA EL TRANSPORTE Y TRASLADO DE LA ALCALDESA Y/O MATERIALES DEL DESPACHO DE ALCALDIA Y/O COMITIVA DE LA MDPB.,PE-CONSUCODE-1580,MUNICIPALIDAD DISTRITAL DE PUERTO BERMUDEZ,2026-01-28T22:09:00-05:00,open,Comparación de Precios,services,services,66000.0,PEN,Soles,66000.0,2026-01-28T00:00:00-05:00,2026-01-28T00:00:00-05:00,3,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,66000.0,PEN,Soles,,,,,
ocds-dgv273-seacev3-1184726,ocds-dgv273-seacev3-1184726-2026-02-21T10:02:58.911607-05:00,compiled,2026-02-21T10:02:58.911594-05:00,ocds-dgv273-seacev3-1184726,2026-02-21T10:02:58.911613-05:00,tender,PE-CONSUCODE-1099,MUNICIPALIDAD DISTRITAL DE COCHAS - CONCEPCION,Fondos Públicos,1184726,CP-ABR-1-2026-CS/MDS-1,"CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DE PROYECTO DENOMINADO: ¿RENOVACIÓN DE PUENTE; EN EL (LA) PUENTE CHAROLAO-RED VECINAL JU-1191 EN EL CENTRO POBLADO HUANCAMANTA, DISTRITO DE COCHAS, PROVINCIA DE CONCEPCIÓN¿ CON CUI 2681525",PE-CONSUCODE-1099,MUNICIPALIDAD DISTRITAL DE COCHAS - CONCEPCION,2026-01-16T00:33:00-05:00,,Concurso Público Abreviado,services,services,100000.0,PEN,Soles,100000.0,2026-01-16T00:00:00-05:00,2026-01-16T00:00:00-05:00,17,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-17T00:01:00-05:00,2026-01-22T23:59:00-05:00,5,"RENOVACION DE PUENTE; EN EL(LA) PUENTE CHAROLAO - RED VECINAL JU-1191 EN EL CENTRO POBLADO HUANCAMANTA, DISTRITO DE COCHAS, PROVINCIA CONCEPCION, DEPARTAMENTO JUNIN",2681525
ocds-dgv273-seacev3-2026-317-5,ocds-dgv273-seacev3-2026-317-5-2026-02-21T10:02:56.656702-05:00,compiled,2026-02-21T10:02:56.656689-05:00,ocds-dgv273-seacev3-2026-317-5,2026-02-21T10:02:56.656707-05:00,tender,PE-CONSUCODE-317,MUNICIPALIDAD PROVINCIAL DE ABANCAY,Fondos Públicos,1184961,DIRECTA-DIRECTA-1-2026-MPA-1,ALQUILER DE TERRENO PARA LA DISPOSICION DE RESIDUOS SOLIDOS GENERADOS EN LA CIUDAD DE ABANCAY AÑO 2026,PE-CONSUCODE-317,MUNICIPALIDAD PROVINCIAL DE ABANCAY,2026-01-22T08:38:00-05:00,direct,Contratación Directa,services,services,715000.0,PEN,Soles,715000.0,,,1,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,715000.0,PEN,Soles,,,,,
ocds-dgv273-seacev3-2026-1821-4,ocds-dgv273-seacev3-2026-1821-4-2026-02-21T10:02:56.456582-05:00,compiled,2026-02-21T10:02:56.456569-05:00,ocds-dgv273-seacev3-2026-1821-4,2026-02-21T10:02:56.456587-05:00,tender,PE-CONSUCODE-1821,MUNICIPALIDAD DISTRITAL DE TINGO DE PONAZA,Fondos Públicos,1184864,CP-ABR-4-2026-MDTP/CS-1,"CONTRATACION DE LA SUPERVISION DE LA OBRA:  (IOARR): ¿RENOVACION DE PUENTE; EN EL(LA) MUNICIPALIDAD DISTRITAL DE TINGO DE PONASA PUENTE SAN JUAN DEL CAMINO VECINAL R220789: EMP SM-107 EN LA LOCALIDAD SAN ANTONIO DEL DISTRITO DE TINGO DE PONASA, PROVINCIA PICOTA, DEPARTAMENTO SAN MARTIN; CUI Nº 268",PE-CONSUCODE-1821,MUNICIPALIDAD DISTRITAL DE TINGO DE PONAZA,2026-01-20T19:54:00-05:00,,Concurso Público Abreviado,services,services,63766.1,PEN,Soles,63766.1,2026-01-20T00:00:00-05:00,2026-01-20T00:00:00-05:00,9,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,63766.1,PEN,Soles,2026-01-21T00:01:00-05:00,2026-01-23T23:59:00-05:00,2,"RENOVACION DE PUENTE; EN EL(LA) MUNICIPALIDAD DISTRITAL DE TINGO DE PONASA PUENTE SAN JUAN DEL CAMINO VECINAL R220789: EMP SM-107 EN LA LOCALIDAD SAN ANTONIO DEL  DISTRITO DE TINGO DE PONASA, PROVINCIA PICOTA, DEPARTAMENTO SAN MARTIN",2683738
ocds-dgv273-seacev3-2026-10409-1,ocds-dgv273-seacev3-2026-10409-1-2026-02-21T10:02:47.419772-05:00,compiled,2026-02-21T10:02:47.419759-05:00,ocds-dgv273-seacev3-2026-10409-1,2026-02-21T10:02:47.419778-05:00,tender,PE-CONSUCODE-10409,GOBIERNO REGIONAL DE APURIMAC-EDUCACION CHANKA,Fondos Públicos,1185290,CP-ABR-1-2026-UGEL-A-1,"CONTRATACIÓN DEL SERVICIO DE TRANSPORTE PARA LA DISTRIBUCIÓN DE MATERIALES EDUCATIVOS A LAS INSTITUCIONES EDUCATIVAS DEL  ÁMBITO DE  LA UGEL ANDAHUAYLAS DOTACIÓN 2026,PROVINCIA DE ANDAHUAYLAS-APURIMAC",PE-CONSUCODE-10409,GOBIERNO REGIONAL DE APURIMAC-EDUCACION CHANKA,2026-01-26T21:03:00-05:00,,Concurso Público Abreviado,services,services,82563.0,PEN,Soles,82563.0,2026-01-26T00:00:00-05:00,2026-01-26T00:00:00-05:00,17,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,82563.0,PEN,Soles,2026-01-27T00:01:00-05:00,2026-01-29T23:59:00-05:00,2,,
ocds-dgv273-seacev3-1185376,ocds-dgv273-seacev3-1185376-2026-02-21T10:02:45.865024-05:00,compiled,2026-02-21T10:02:45.865011-05:00,ocds-dgv273-seacev3-1185376,2026-02-21T10:02:45.865029-05:00,tender,PE-CONSUCODE-1666,MUNICIPALIDAD DISTRITAL DE ASILLO,Fondos Públicos,1185376,COMPRE-COMPRE-1-2026-MDA/OC-2,CONTRATACION DE BIENES ADQUISICION DE GRASS SINTETICO PARA EL ESPACIO DEPORTIVO ABIERTO; EN EL(LA) I.E. INDEPENDENCIA AMERICANA DEL DISTRITO DE ASILLO - AZANGARO - PUNO.,PE-CONSUCODE-1666,MUNICIPALIDAD DISTRITAL DE ASILLO,2026-01-26T21:52:00-05:00,open,Comparación de Precios,goods,goods,57600.0,PEN,Soles,57600.0,2026-01-26T00:00:00-05:00,2026-01-26T00:00:00-05:00,3,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,57600.0,PEN,Soles,,,,"CONSTRUCCION DE ESPACIO DEPORTIVO ABIERTO; EN EL(LA) I.E. INDEPENDENCIA AMERICANA  DISTRITO DE ASILLO, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",2684116
ocds-dgv273-seacev3-1185699,ocds-dgv273-seacev3-1185699-2026-02-21T10:02:39.216606-05:00,compiled,2026-02-21T10:02:39.216592-05:00,ocds-dgv273-seacev3-1185699,2026-02-21T10:02:39.216611-05:00,tender,PE-CONSUCODE-303,MUNICIPALIDAD DISTRITAL DE COCHAPETI,Fondos Públicos,1185699,SIE-SIE-3-2026-MDC-1,ADQUISICION DE AGREGADOS PARA EL  PROYECTO DENOMINADO: MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL CANAL LINDERO DE CENTRO POBLADO HUICHAY DISTRITO DE COCHAPETI DE LA PROVINCIA DE HUARMEY DEL DEPARTAMENTO DE ANCASH CUI N° 2648022.,PE-CONSUCODE-303,MUNICIPALIDAD DISTRITAL DE COCHAPETI,2026-01-28T22:28:00-05:00,open,Subasta Inversa Electrónica,goods,goods,51327.8,PEN,Soles,51327.8,2026-01-28T00:00:00-05:00,2026-01-28T00:00:00-05:00,6,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,51327.8,PEN,Soles,,,,MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL CANAL LINDERO  DE CENTRO POBLADO HUICHAY DISTRITO DE COCHAPETI DE LA PROVINCIA DE HUARMEY DEL DEPARTAMENTO DE ANCASH,2648022
ocds-dgv273-seacev3-1184725,ocds-dgv273-seacev3-1184725-2026-02-21T10:02:38.638791-05:00,compiled,2026-02-21T10:02:38.638779-05:00,ocds-dgv273-seacev3-1184725,2026-02-21T10:02:38.638797-05:00,tender,PE-CONSUCODE-1307,MUNICIPALIDAD METROPOLITANA DE LIMA,Fondos Públicos,1184725,DIRECTA-DIRECTA-5-2026-MML-OGA-OL-1,"ADQUISICIÓN DE CONOS DE TRÁFICO CON BASE DE CAUCHO PARA LA ATENCIÓN DEL PLAN OPERATIVO DE EMERGENCIA DESTINADOS A LA OPERACIÓN Y MANTENIMIENTO DE LA CONCESIÓN ¿VÍAS NUEVAS DE LIMA¿, ANTE EL ANUNCIO DE ABANDONO DE LA CONCESIONARIA RUTAS DE LIMA S.A.C.",PE-CONSUCODE-1307,MUNICIPALIDAD METROPOLITANA DE LIMA,2026-01-15T22:25:00-05:00,direct,Contratación Directa,goods,goods,870000.0,PEN,Soles,870000.0,,,1,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,870000.0,PEN,Soles,,,,,
ocds-dgv273-seacev3-1185675,ocds-dgv273-seacev3-1185675-2026-02-21T10:02:37.963887-05:00,compiled,2026-02-21T10:02:37.963874-05:00,ocds-dgv273-seacev3-1185675,2026-02-21T10:02:37.963892-05:00,tender,PE-CONSUCODE-1666,MUNICIPALIDAD DISTRITAL DE ASILLO,Fondos Públicos,1185675,COMPRE-COMPRE-9-2025-MDA/OC-3,"contratación de bienes, ADQUISICIÓN DE CALAMINA GALVANIZADA 0.8m x 3.60m x 0.25mm para la obra ¿CREACIÓN DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PROTECCIÓN CON COBERTURA PARA LA PRODUCCIÓN DE GANADO VACUNO EN LAS COMUNIDADES DE MACHARIRI CENTRAL Y MODELO DEL DISTRITO DE ASILLO DE LA",PE-CONSUCODE-1666,MUNICIPALIDAD DISTRITAL DE ASILLO,2026-01-28T21:55:00-05:00,open,Comparación de Precios,goods,goods,99712.0,PEN,Soles,99712.0,2026-01-28T00:00:00-05:00,2026-01-28T00:00:00-05:00,3,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,99712.0,PEN,Soles,,,,CREACION DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PROTECCION CON COBERTURA PARA LA PRODUCCION DE GANADO VACUNO EN LAS COMUNIDADES CAMPESINAS DE MACHARIRI CENTRAL Y MODELO DEL   DISTRITO DE ASILLO DE LA PROVINCIA DE AZANGARO DEL DEPARTAMENTO DE PUNO,2667758
ocds-dgv273-seacev3-1185306,ocds-dgv273-seacev3-1185306-2026-02-21T10:02:37.845780-05:00,compiled,2026-02-21T10:02:37.845767-05:00,ocds-dgv273-seacev3-1185306,2026-02-21T10:02:37.845785-05:00,tender,PE-CONSUCODE-541,MUNICIPALIDAD DISTRITAL DE LURICOCHA,Fondos Públicos,1185306,SIE-SIE-1-2026-MDL/OC-1,"ADQUISICIÓN DE CEMENTO PORTLAND TIPO I (42.5 KG), PARA LA EJECUCIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN LAS LOCALIDADES DE SECCEBAMBA Y YURACCRACCAY DEL DISTRITO DE LURICOCHA - PROVINCIA DE HUANTA - DEPARTAMENTO DE AYACUCHO CON CUI N° 2652016.",PE-CONSUCODE-541,MUNICIPALIDAD DISTRITAL DE LURICOCHA,2026-01-26T17:53:00-05:00,open,Subasta Inversa Electrónica,goods,goods,109310.0,PEN,Soles,109310.0,2026-01-26T00:00:00-05:00,2026-01-26T00:00:00-05:00,20,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,109310.0,PEN,Soles,,,,MEJORAMIENTO DEL SERVICIO DE PROVISION DE AGUA PARA RIEGO EN LAS LOCALIDADES DE SECCEBAMBA Y YURACCRACCAY DEL DISTRITO DE LURICOCHA - PROVINCIA DE HUANTA - DEPARTAMENTO DE AYACUCHO,2652016
ocds-dgv273-seacev3-2026-874-20,ocds-dgv273-seacev3-2026-874-20-2026-02-21T10:02:35.870491-05:00,compiled,2026-02-21T10:02:35.870478-05:00,ocds-dgv273-seacev3-2026-874-20,2026-02-21T10:02:35.870496-05:00,tender,PE-CONSUCODE-874,MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,Fondos Públicos,1185237,LP-SM-1-2026-MPA/C-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA CARRETERA VECINAL HV-753: EMP. PE-3S M (PARIAHUANCA) - EMP. HV-751, HV-751 TRAMO: EMP. HV-753 (PALMA CRUZ) - EMP. HV-752 (CCARABAMBA), HV-752: EMP. HV-751 (CCARABAMBA) - VILLA RICA - LLACCE",PE-CONSUCODE-874,MUNICIPALIDAD PROVINCIAL DE ACOBAMBA,2026-01-23T23:19:00-05:00,open,Licitación Pública,works,works,56962691.28,PEN,Soles,56962691.28,2026-01-23T00:00:00-05:00,2026-01-23T00:00:00-05:00,16,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-24T00:01:00-05:00,2026-02-03T23:59:00-05:00,10,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA CARRETERA VECINAL HV-753: EMP. PE-3S M (PARIAHUANCA) - EMP. HV-751, HV-751 TRAMO: EMP. HV-753 (PALMA CRUZ) - EMP. HV-752 (CCARABAMBA) , HV-752: EMP. HV-751 (CCARABAMBA) - VILLA RICA - LLACCE - PTA. CARRETERA DEL   DISTRITO DE ACOBAMBA DE LA PROVINCIA DE ACOBAMBA DEL DEPARTAMENTO DE HUANCAVELICA",2653599
ocds-dgv273-seacev3-2026-1320-17,ocds-dgv273-seacev3-2026-1320-17-2026-02-20T10:10:24.640120-05:00,compiled,2026-02-20T10:10:24.640108-05:00,ocds-dgv273-seacev3-2026-1320-17,2026-02-20T10:10:24.640125-05:00,tender,PE-CONSUCODE-1320,MUNICIPALIDAD DISTRITAL DE LA MOLINA,Fondos Públicos,1185971,LP-ABR-5-2026-MDLM-1,"EJECUCIÓN DE OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL JR. CENTENARIO DISTRITO DE LA MOLINA, DE LA PROVINCIA DE LIMA, DEL DEPARTAMENTO DE LIMA - CUI N 2701703.",PE-CONSUCODE-1320,MUNICIPALIDAD DISTRITAL DE LA MOLINA,2026-01-30T19:56:00-05:00,,Licitación Pública Abreviada,works,works,0.0,PEN,Soles,0.0,2026-01-30T00:00:00-05:00,2026-01-30T00:00:00-05:00,,True,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,2026-01-31T00:01:00-05:00,2026-02-04T23:59:00-05:00,4,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL JR. CENTENARIO   DISTRITO DE LA MOLINA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,2701703
ocds-dgv273-seacev3-2026-1479-15,ocds-dgv273-seacev3-2026-1479-15-2026-02-20T10:10:24.499012-05:00,compiled,2026-02-20T10:10:24.499000-05:00,ocds-dgv273-seacev3-2026-1479-15,2026-02-20T10:10:24.499018-05:00,tender,PE-CONSUCODE-1479,MUNICIPALIDAD PROVINCIAL DE MAYNAS - IQUITOS,Fondos Públicos,1184988,RES-PROC-2-2026-CA-MPM-1,"ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS (ARROZ CORRIENTE MEJORADO, FRIJOL REGIONAL, HARINA MAIZ, HARINA DE PLÁTANO) PARA LA MODALIDAD PANTBC",PE-CONSUCODE-1479,MUNICIPALIDAD PROVINCIAL DE MAYNAS - IQUITOS,2026-01-21T18:13:00-05:00,open,Regímen Especial,goods,goods,3215965.7,PEN,Soles,3215965.7,2026-01-21T00:00:00-05:00,2026-01-21T00:00:00-05:00,1,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,3215965.7,PEN,Soles,2026-01-21T08:30:00-05:00,2026-01-28T15:30:00-05:00,7,,
ocds-dgv273-seacev3-2026-1719-2,ocds-dgv273-seacev3-2026-1719-2-2026-02-20T10:10:23.197792-05:00,compiled,2026-02-20T10:10:23.197780-05:00,ocds-dgv273-seacev3-2026-1719-2,2026-02-20T10:10:23.197798-05:00,tender,PE-CONSUCODE-1719,MUNICIPALIDAD DISTRITAL DE ORURILLO,Fondos Públicos,1185722,COMPRE-COMPRE-1-2026-MDO/OEC-1,"ADQUISICIÓN DE CALAMINA GALVANIZADA ALUZINC PRE-PINTADA ROJA DE 22MM 3.60 X 0.80 METROS, SOLICITADOS PARA EL PROYECTO DENOMINADO ¿CREACIÓN DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PROTECCIÓN CON COBERTURA PARA LA PRODUCCIÓN DE GANADO VACUNO EN LA LOCALIDAD DE ICHUCAHUA DISTRITO DE OR",PE-CONSUCODE-1719,MUNICIPALIDAD DISTRITAL DE ORURILLO,2026-01-29T14:06:00-05:00,open,Comparación de Precios,goods,goods,81445.0,PEN,Soles,81445.0,2026-01-29T00:00:00-05:00,2026-01-29T00:00:00-05:00,3,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,81445.0,PEN,Soles,,,,CREACION DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PROTECCION CON COBERTURA PARA LA PRODUCCION DE GANADO VACUNO EN LA LOCALIDAD DE ICHUCAHUA   DISTRITO DE ORURILLO DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO,2710665
ocds-dgv273-seacev3-2026-1719-3,ocds-dgv273-seacev3-2026-1719-3-2026-02-20T10:10:21.985925-05:00,compiled,2026-02-20T10:10:21.985911-05:00,ocds-dgv273-seacev3-2026-1719-3,2026-02-20T10:10:21.985930-05:00,tender,PE-CONSUCODE-1719,MUNICIPALIDAD DISTRITAL DE ORURILLO,Fondos Públicos,1185743,COMPRE-COMPRE-2-2026-MDO/OEC-1,"ADQUISICIÓN DE MATERIALES DE CONSTRUCCION, SOLICITADOS PARA EL PROYECTO DENOMINADO ¿CREACIÓN DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PROTECCIÓN CON COBERTURA PARA LA PRODUCCIÓN DE GANADO VACUNO EN LA LOCALIDAD DE ICHUCAHUA DISTRITO DE ORURILLO DE LA PROVINCIA DE MELGAR DEL DEPARTAME",PE-CONSUCODE-1719,MUNICIPALIDAD DISTRITAL DE ORURILLO,2026-01-29T14:16:00-05:00,open,Comparación de Precios,goods,goods,50206.0,PEN,Soles,50206.0,2026-01-29T00:00:00-05:00,2026-01-29T00:00:00-05:00,3,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,50206.0,PEN,Soles,,,,CREACION DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA PROTECCION CON COBERTURA PARA LA PRODUCCION DE GANADO VACUNO EN LA LOCALIDAD DE ICHUCAHUA   DISTRITO DE ORURILLO DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO,2710665
ocds-dgv273-seacev3-2026-1765-1,ocds-dgv273-seacev3-2026-1765-1-2026-02-20T10:10:15.920561-05:00,compiled,2026-02-20T10:10:15.920549-05:00,ocds-dgv273-seacev3-2026-1765-1,2026-02-20T10:10:15.920566-05:00,tender,PE-CONSUCODE-1765,MUNICIPALIDAD DISTRITAL DE PISCOYACU,Fondos Públicos,1185630,LP-ABR-1-2026-MDP-C-1,CONTRATACION DE LA ADQUISICION DE PRODUCTOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE PISCOYACU PERIODO 2026,PE-CONSUCODE-1765,MUNICIPALIDAD DISTRITAL DE PISCOYACU,2026-01-28T19:59:00-05:00,,Licitación Pública Abreviada,goods,goods,64149.0,PEN,Soles,64149.0,2026-01-28T00:00:00-05:00,2026-01-28T00:00:00-05:00,3,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,64149.0,PEN,Soles,2026-01-29T00:01:00-05:00,2026-02-02T23:59:00-05:00,4,,
ocds-dgv273-seacev3-2026-10593-1,ocds-dgv273-seacev3-2026-10593-1-2026-02-20T10:10:15.615476-05:00,compiled,2026-02-20T10:10:15.615463-05:00,ocds-dgv273-seacev3-2026-10593-1,2026-02-20T10:10:15.615481-05:00,tender,PE-CONSUCODE-10593,GOBIERNO REGIONAL DE SAN MARTIN-EDUCACION HUALLAGA CENTRAL (UGEL MARISCAL CACERES-JUANJUI),Fondos Públicos,1185636,CP-ABR-1-2026-UGELMC/OC-1,"CONTRATACION DEL SERVICIO DE TRANSPORTE Y DISTRIBUCION DE MATERIALES Y RECURSOS EDUCATIVOS PARA LAS INSTITUCIONES EDUCATIVAS DEIP, DEP, DES, DISER, PRIMARIA , DISER SECUNDARIA, DEBE, DEBA, Y DEIB DE LA UGEL MARISCAL CACERES Y HUALLAGA - DOTACION 2026",PE-CONSUCODE-10593,GOBIERNO REGIONAL DE SAN MARTIN-EDUCACION HUALLAGA CENTRAL (UGEL MARISCAL CACERES-JUANJUI),2026-01-28T19:26:00-05:00,,Concurso Público Abreviado,services,services,62929.66,PEN,Soles,62929.66,2026-01-28T00:00:00-05:00,2026-01-28T00:00:00-05:00,10,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,62929.66,PEN,Soles,2026-01-29T00:01:00-05:00,2026-02-02T23:59:00-05:00,4,,
ocds-dgv273-seacev3-1184358,ocds-dgv273-seacev3-1184358-2026-02-20T10:10:03.470769-05:00,compiled,2026-02-20T10:10:03.470756-05:00,ocds-dgv273-seacev3-1184358,2026-02-20T10:10:03.470775-05:00,tender,PE-CONSUCODE-1302,MUNICIPALIDAD DISTRITAL DE OLMOS,Fondos Públicos,1184358,SIE-SIE-1-2026-MDO/DEC-OF-1,"ADQUISICIÓN DE COMBUSTIBLE (DIESEL B5 S-50) PARA ATENDER LA EMERGENCIA POR PRECIPTACIONES PLUVIALES EN EL DISTRITO DE OLMOS, PROVINCIA DE LAMBAYEQUE ¿ DEPARTAMENTO DE LAMBAYEQUE.",PE-CONSUCODE-1302,MUNICIPALIDAD DISTRITAL DE OLMOS,2026-01-27T22:14:00-05:00,open,Subasta Inversa Electrónica,goods,goods,116304.0,PEN,Soles,116304.0,2026-01-27T00:00:00-05:00,2026-01-27T00:00:00-05:00,,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,,,,,,,,
ocds-dgv273-seacev3-2026-1632-3,ocds-dgv273-seacev3-2026-1632-3-2026-02-20T10:09:54.131644-05:00,compiled,2026-02-20T10:09:54.131631-05:00,ocds-dgv273-seacev3-2026-1632-3,2026-02-20T10:09:54.131651-05:00,tender,PE-CONSUCODE-1632,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,Fondos Públicos,1185014,LP-ABR-1-2026-MDM-CS-1,"ADQUISICION DE LECHE EVAPORADA ENTERA X 410 GR, PARA EL PROGRAMA VASO DE LECHE PARA LA MUNICIPALIDAD DISTRITAL DE MARCAVELICA PARA LOS MESES DE FEBRERO A DICIEMBRE DEL 2026.",PE-CONSUCODE-1632,MUNICIPALIDAD DISTRITAL DE MARCAVELICA,2026-01-21T18:58:00-05:00,,Licitación Pública Abreviada,goods,goods,231423.76,PEN,Soles,231423.76,2026-01-21T00:00:00-05:00,2026-01-21T00:00:00-05:00,7,False,2026-01,añoInicioConvocatoria;mesInicioConvocatoria,231423.76,PEN,Soles,2026-01-22T00:01:00-05:00,2026-01-26T23:59:00-05:00,4,,
ocds-dgv273-seacev3-1185598,ocds-dgv273-seacev3-1185598-2026-02-20T10:09:52.739652-05:00,compiled,2026-02-20T10:09:52.739639-05:00,ocds-dgv273-seacev3-1185598,2026-02-20T10:09:52.739657-05:00,tender,PE-CONSUCODE-1923,SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO,Fondos Públicos,1185598,DIRECTA-DIRECTA-1-2026-SUNASS-1,SERVICIO DE ARRENDAMIENTO DE LOCAL PARA LA OFICINA DE ATENCION AL USUARIO DE LA SUNASS HUACHO,PE-CONSUCODE-1923,SUPERINTENDENCIA NACIONAL DE SERVICIOS DE SANEAMIENTO,2026-01-28T19:39:00-05:00,direct,Contratación Directa,services,services,120000.0,PEN,Soles,120000.0,,,1,False,2026-01,añoPublicacionProceso;mesPublicacionProceso,120000.0,PEN,Soles,,,,,
